sim_minutes,n_riders_active,mean_stress_level,mean_congestion_index,pct_on_pavement,n_conflicts_this_step,cumulative_conflicts,deliveries_completed,pct_overdue
0.0,294,0.0,0.0,0.0,0,0,0,0.0
0.08333333333333333,294,0.0,0.28835065704090723,0.05102040816326531,28,28,0,0.0
0.16666666666666666,294,0.012034162302198175,0.28561062496414047,0.05102040816326531,29,57,0,0.0
0.25,294,0.024068324604396354,0.2822079429900299,0.05102040816326531,31,88,0,0.0
0.3333333333333333,294,0.03610248690659453,0.28833835965251653,0.05442176870748299,31,119,0,0.0
0.4166666666666667,294,0.04813664920879271,0.2983129466679199,0.05442176870748299,33,152,0,0.0
0.5,293,0.059694798887443175,0.2917529069111394,0.05460750853242321,36,188,1,0.0
0.5833333333333334,294,0.07139010642457491,0.297882276453705,0.05782312925170068,32,220,1,0.0
0.6666666666666666,294,0.08328845749533739,0.28432121544366445,0.05782312925170068,40,260,1,0.0
0.75,294,0.09522468684381531,0.29490230102475,0.05442176870748299,37,297,1,0.0
0.8333333333333334,294,0.10716091619229325,0.2910321915423956,0.05442176870748299,20,317,1,0.0
0.9166666666666666,294,0.11909714554077117,0.2849392198881995,0.05442176870748299,21,338,1,0.0
1.0,294,0.13103337488924907,0.293547844823355,0.05442176870748299,16,354,1,0.0
1.0833333333333333,294,0.14296960423772703,0.2889392164902369,0.05442176870748299,17,371,1,0.0
1.1666666666666667,294,0.15490583358620494,0.2932556106025494,0.06802721088435375,22,393,1,0.0
1.25,294,0.16684206293468284,0.29276298153849173,0.06802721088435375,16,409,1,0.0
1.3333333333333333,294,0.17877829228316078,0.29936883788924606,0.0782312925170068,23,432,1,0.0
1.4166666666666667,294,0.1907145216316387,0.298664286528718,0.08163265306122448,18,450,1,0.0
1.5,294,0.20265075098011665,0.3153733616561605,0.09523809523809523,17,467,1,0.0
1.5833333333333333,293,0.21337913548330087,0.31187640302706127,0.08191126279863481,20,487,2,0.0
1.6666666666666667,294,0.2244821618917374,0.30094565163807147,0.0782312925170068,13,500,2,0.0
1.75,294,0.2363109676725661,0.3019842105847937,0.07482993197278912,16,516,2,0.0
1.8333333333333333,294,0.24817474305765844,0.30617237610677844,0.08163265306122448,8,524,2,0.0
1.9166666666666667,294,0.2600385184427507,0.29890485386915194,0.06802721088435375,4,528,2,0.0
2.0,293,0.27056117906340216,0.29212729651126795,0.07167235494880546,9,537,3,0.0
2.0833333333333335,294,0.2814063569864615,0.29903983658430955,0.05782312925170068,10,547,3,0.0
2.1666666666666665,294,0.2931718110287841,0.304073453271704,0.06462585034013606,9,556,3,0.0
2.25,294,0.304997419200011,0.3136486286632059,0.0782312925170068,13,569,3,0.0
2.3333333333333335,294,0.3168230273712379,0.3032738870566859,0.0782312925170068,10,579,3,0.0
2.4166666666666665,294,0.3286486355424648,0.2850100283044889,0.07482993197278912,9,588,3,0.0
2.5,293,0.3389864817774457,0.28803731599249177,0.07508532423208192,14,602,4,0.0
2.5833333333333335,294,0.34956801342244936,0.27677929978030347,0.06462585034013606,15,617,4,0.0
2.6666666666666665,294,0.36130256031159397,0.28640251858719573,0.05102040816326531,12,629,4,0.0
2.75,294,0.3730742057506668,0.2901690940374447,0.0782312925170068,17,646,4,0.0
2.8333333333333335,292,0.38184432463224127,0.2781517379120119,0.06506849315068493,16,662,6,0.0
2.9166666666666665,294,0.39084871972263374,0.27796589276181116,0.06802721088435375,13,675,6,0.0
3.0,292,0.3993713223135576,0.28675527288540986,0.0684931506849315,19,694,8,0.0
3.0833333333333335,293,0.40658423096738,0.2938644593934696,0.08191126279863481,19,713,9,0.0
3.1666666666666665,294,0.4166224195950795,0.2972078469527449,0.08503401360544217,12,725,9,0.0
3.25,294,0.4281201456334035,0.3035233851560382,0.09183673469387756,15,740,9,0.0
3.3333333333333335,294,0.43965005411106384,0.30034336411887436,0.09183673469387756,21,761,9,0.0
3.4166666666666665,292,0.4481292115570236,0.2847244365223818,0.06506849315068493,13,774,11,0.0
3.5,294,0.45645814077014346,0.27756246021552144,0.05782312925170068,14,788,11,0.0
3.5833333333333335,292,0.46472050792366415,0.2820578679311556,0.05821917808219178,8,796,13,0.0
3.6666666666666665,293,0.47124752779137447,0.2901034978385808,0.07849829351535836,21,817,14,0.0
3.75,292,0.4776234425407435,0.3075087682016159,0.08561643835616438,20,837,16,0.0
3.8333333333333335,293,0.48386709733852845,0.2908206415793839,0.07167235494880546,17,854,17,0.0
3.9166666666666665,293,0.4915868807527035,0.2890714995572044,0.07167235494880546,21,875,18,0.003401360544217687
4.0,294,0.5010205308238306,0.29643743477863044,0.06802721088435375,20,895,18,0.0
4.083333333333333,293,0.5106587964596795,0.29539132653467126,0.06825938566552901,14,909,19,0.0
4.166666666666667,293,0.5183810814970671,0.30392912368098407,0.08532423208191127,14,923,20,0.0
4.25,293,0.5259452141023325,0.2992811550398413,0.06825938566552901,13,936,21,0.01020408163265306
4.333333333333333,293,0.5333720655905294,0.29325421838150534,0.09556313993174062,20,956,22,0.017006802721088437
4.416666666666667,292,0.5390633263778037,0.30005387001508366,0.0958904109589041,19,975,24,0.02040816326530612
4.5,293,0.5444980314586045,0.28101423637495193,0.08191126279863481,28,1003,25,0.013605442176870748
4.583333333333333,293,0.5516620670001673,0.2738830948581449,0.07167235494880546,18,1021,26,0.023809523809523808
4.666666666666667,294,0.5602563949092022,0.2738728017492972,0.07482993197278912,15,1036,26,0.023809523809523808
4.75,294,0.5706672979113215,0.27592703156566634,0.061224489795918366,16,1052,26,0.04081632653061224
4.833333333333333,293,0.5794521314862198,0.2712024232354937,0.06825938566552901,12,1064,27,0.05102040816326531
4.916666666666667,291,0.5832956825894934,0.272564177274451,0.06872852233676977,11,1075,30,0.047619047619047616
5.0,293,0.5859134339960115,0.2597291231515075,0.06825938566552901,19,1094,31,0.047619047619047616
5.083333333333333,289,0.5866618108382831,0.2603922317646257,0.07958477508650519,16,1110,36,0.06462585034013606
5.166666666666667,293,0.5848831626620982,0.2671015053561081,0.07508532423208192,19,1129,37,0.05782312925170068
5.25,294,0.5924562211764755,0.26322712295024747,0.06462585034013606,11,1140,37,0.05782312925170068
5.333333333333333,292,0.5993990919552669,0.27591360965561784,0.06506849315068493,15,1155,39,0.07142857142857142
5.416666666666667,291,0.6006784564353602,0.271080685255943,0.07216494845360824,18,1173,42,0.08163265306122448
5.5,294,0.6037841055410168,0.27018274620315436,0.07142857142857142,14,1187,42,0.07482993197278912
5.583333333333333,291,0.6090708853556359,0.26330201871438985,0.07216494845360824,23,1210,45,0.07482993197278912
