sim_minutes,n_riders_active,mean_stress_level,mean_congestion_index,pct_on_pavement,n_conflicts_this_step,cumulative_conflicts,deliveries_completed,pct_overdue
0.0,292,0.0,0.0,0.0,0,0,0,0.0
0.08333333333333333,292,0.0,0.2620380696067334,0.04794520547945205,20,20,0,0.0
0.16666666666666666,292,0.01177729854426085,0.2649086294122247,0.04794520547945205,25,45,0,0.0
0.25,292,0.0235545970885217,0.26236669836001975,0.03767123287671233,18,63,0,0.0
0.3333333333333333,292,0.03533189563278256,0.26470658640196254,0.03767123287671233,19,82,0,0.0
0.4166666666666667,292,0.0471091941770434,0.2639479394715935,0.03767123287671233,23,105,0,0.0
0.5,292,0.05888649272130425,0.25774905269768283,0.03767123287671233,26,131,0,0.0
0.5833333333333334,292,0.07066379126556512,0.26009749383037056,0.03767123287671233,22,153,0,0.0
0.6666666666666666,291,0.08181789713200098,0.26947349138070786,0.037800687285223365,23,176,1,0.0
0.75,292,0.0931859415476019,0.27376594106046165,0.03767123287671233,17,193,1,0.0
0.8333333333333334,292,0.10483418424105213,0.27374537562893725,0.03767123287671233,21,214,1,0.0
0.9166666666666666,291,0.11567544489163145,0.2785215929545827,0.037800687285223365,24,238,2,0.0
1.0,292,0.1268507103454682,0.28626943832423285,0.04794520547945205,26,264,2,0.0
1.0833333333333333,292,0.13842212458318037,0.2681439279898184,0.05136986301369863,20,284,2,0.0
1.1666666666666667,291,0.14902123863524971,0.2635136572912714,0.05154639175257732,20,304,3,0.0
1.25,292,0.15999944089404936,0.26851550683497843,0.06164383561643835,20,324,3,0.0
1.3333333333333333,292,0.17148798986050395,0.26726813358418056,0.05136986301369863,22,346,3,0.0
1.4166666666666667,292,0.18305144302402118,0.2737062350565286,0.0684931506849315,24,370,3,0.0
1.5,292,0.1946148961875384,0.2869575192185395,0.06506849315068493,24,394,3,0.0
1.5833333333333333,291,0.20492781976174856,0.2740639886523664,0.044673539518900345,20,414,4,0.0
1.6666666666666667,291,0.21435534098497144,0.2631796703306401,0.058419243986254296,23,437,5,0.0
1.75,292,0.22496782919060418,0.245990671867152,0.04452054794520548,23,460,5,0.0
1.8333333333333333,291,0.23504165866252372,0.2608248948455134,0.044673539518900345,21,481,6,0.0
1.9166666666666667,292,0.24559610934478407,0.2598469674668305,0.04452054794520548,25,506,6,0.0
2.0,292,0.2569554972142449,0.272514902651889,0.05821917808219178,33,539,6,0.0
2.0833333333333335,292,0.2683630167548672,0.2698942641579628,0.0410958904109589,12,551,6,0.0
2.1666666666666665,292,0.27977053629548954,0.2731754673535496,0.05821917808219178,19,570,6,0.0
2.25,292,0.2911780558361119,0.2758155878875057,0.06164383561643835,22,592,6,0.0
