rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
42,13906740170,750.0,545.3948622657009,True,2721.987632273917,365.0,8,10,9.526082843752052,0
191,108329,715.0,462.40293153056666,True,2199.138468642572,390.0,4,8,6.578525151583369,0
265,1685751696,220.0,227.04729106288357,False,716.3979336961664,60.0,5,10,18.599225608682023,4
63,9475528,405.0,347.2521068327829,True,1473.6882730465322,160.0,7,2,2.112679315910081,0
8,3140855387,480.0,392.43881331580957,True,1758.3645238895995,205.0,5,3,3.9332910391127993,0
289,2482696992,685.0,374.7703338234168,True,1647.0531030875281,420.0,5,8,9.648430256655253,0
272,9512926,610.0,460.41546602440144,True,2186.6174359537285,285.0,7,9,9.841309134560863,0
136,26559618,760.0,535.7452879296629,True,2661.1953139568773,380.0,9,16,10.91081315552501,0
70,25524240,885.0,590.8937918773735,True,3008.630888827455,470.0,7,25,23.62790984852279,0
123,1685903440,840.0,566.8172948813051,True,2856.9489577522204,485.0,11,20,23.417134042920367,0
15,108258,575.0,425.94673342904645,True,1969.4644206029918,275.0,5,43,68.18435310654107,21
234,25522907,875.0,473.06133477483905,True,2266.2864090814887,585.0,7,10,12.312606631127935,0
118,822403,1285.0,716.4982643371849,True,3799.9390653242517,780.0,8,40,38.87095443857498,0
269,9576731320,415.0,348.18731730394035,True,1479.5800990148239,170.0,3,22,25.079987936190285,0
195,4116205016,570.0,361.01659125664827,True,1560.4045249168842,340.0,2,9,7.64876140521952,0
23,107320,325.0,296.151983051468,True,1151.757493224248,115.0,7,12,8.79145730928254,0
296,25472162,675.0,508.6039878931706,True,2490.205123726975,315.0,5,2,3.7435867160832483,0
81,26591531,615.0,467.1410616942031,True,2228.98868867348,285.0,3,14,9.383593050966047,0
213,844784016,635.0,381.77637657602855,True,1691.1911724289798,475.0,8,9,10.619180258894687,0
75,25544119,845.0,585.8543403411393,True,2976.882344149179,445.0,4,13,11.650775174048135,0
291,25502545,150.0,186.0371893082632,False,458.03429264205806,15.0,0,0,0.2735424524000114,0
51,2214979340,875.0,503.4826391006316,True,2457.940626333978,535.0,6,5,6.9760863415302055,0
96,25472904,925.0,587.0339667246525,True,2984.313990365312,515.0,13,22,28.058244314391,0
254,25502544,785.0,540.3025213489536,True,2689.9058844984056,435.0,14,15,14.019797943292316,0
20,6266808745,670.0,502.96826108525784,True,2454.7000448371246,315.0,7,5,9.03575920753852,0
39,500486430,335.0,301.29108101870116,True,1184.1338104178174,120.0,2,17,17.91350380879652,0
49,107326,815.0,553.4217663302687,True,2772.5571278806897,455.0,8,16,17.576901525452634,0
137,8098784582,810.0,573.6155010595322,True,2899.7776566750554,405.0,9,27,30.43068782939962,0
216,701608618,680.0,491.6060686959514,True,2383.1182327844945,335.0,8,13,12.957714016321333,0
263,1696027870,780.0,559.0465409443415,True,2807.993207949347,385.0,10,62,63.40127853371944,0
9,452486137,820.0,438.32579446627494,True,2047.4525051375342,630.0,3,10,10.80440261453902,0
198,2191588310,480.0,389.46084667294787,True,1739.6033340395713,205.0,2,2,2.831422991481133,0
247,25378129,305.0,280.8029730366066,True,1055.0587301306211,105.0,1,4,3.904639630653186,0
145,21665360,260.0,253.96308550086945,True,885.967438655478,80.0,4,7,6.005273714667361,0
62,14017207475,600.0,449.63570662139387,True,2118.7049517147802,285.0,9,8,5.718678334652952,0
143,7013554275,165.0,200.90075863500968,False,551.6747794005607,20.0,1,0,0.16600518116835508,0
148,9498441980,445.0,374.4624739430682,True,1645.1135858413295,180.0,5,9,6.431109818694427,0
226,2191480791,750.0,523.6218696133233,True,2584.817778563937,380.0,4,12,13.787972383497626,0
288,298206178,560.0,437.0697279172707,True,2039.5392858788057,250.0,8,4,3.2255840236620887,0
98,107793,1000.0,663.3261887699506,True,3464.9549892506884,535.0,11,7,10.191338366571792,0
156,10845640242,490.0,396.3773871428759,True,1783.1775390001178,210.0,3,9,6.9090829698946505,0
232,10983187054,555.0,412.7160738062652,True,1886.1112649794695,265.0,7,21,26.014441343751866,3
201,14077667431,280.0,265.0624642774615,True,955.8935249480076,90.0,3,12,14.306790643450839,1
177,25531001,815.0,504.1731322018095,True,2462.290732871399,460.0,4,14,8.914962920887401,0
169,25502829,310.0,287.5494171637132,True,1097.5613281313933,105.0,2,5,6.452956980965578,0
259,1616122178,600.0,447.5019508576295,True,2105.262290403065,285.0,4,6,9.338357505481529,0
54,108300,845.0,588.8918178852429,True,2996.0184526770286,430.0,6,17,19.47946724501986,0
2,1231977962,255.0,255.27120658925259,False,894.2086015122914,75.0,0,2,3.005201341437135,0
186,14069254030,665.0,500.06144102912486,True,2436.387078483488,310.0,4,8,8.144588148048909,0
248,4580163090,675.0,461.15337538631644,True,2191.2662649337917,350.0,5,14,14.943997253060191,0
270,12265050664,1300.0,792.565981307533,True,4279.16568223746,745.0,10,36,36.60556753511846,0
278,108060,150.0,191.0716588520054,False,489.7514507676336,15.0,0,2,2.4641639951982324,1
179,1616122178,580.0,379.7194218284415,True,1678.2323575191817,340.0,6,5,8.782199193967159,0
103,2587253639,810.0,504.5253016362284,True,2464.5094003082413,455.0,6,9,7.024792168237781,0
109,1667203491,1260.0,764.2446747122632,True,4100.741450687253,725.0,12,15,11.744969295227477,0
246,107818,690.0,474.19778962646205,True,2273.446074646712,355.0,4,22,20.4632426294176,0
164,25498827,905.0,608.902253802569,True,3122.08419895618,475.0,12,24,21.165347474745392,0
181,6342450111,400.0,341.05682849433305,True,1434.658019514299,160.0,4,3,3.5397894417985505,0
180,107821,350.0,309.40966247471835,True,1235.2808735907258,130.0,2,12,11.595582746537955,0
93,4249404271,830.0,587.7751417324158,True,2988.983392914217,415.0,11,7,7.026017039972673,0
199,311153342,540.0,424.9226364498148,True,1963.012609633834,240.0,2,12,9.781526390009795,0
224,6940326497,740.0,497.45027598632583,True,2419.936738713853,400.0,5,15,13.938823636111104,0
230,25256620,790.0,545.9231220982202,True,2725.3156692187886,415.0,8,17,10.613420801776645,0
219,21665910,580.0,426.1962000383886,True,1971.0360602418502,315.0,7,4,6.930904528763777,0
235,101995,930.0,620.1495907767346,True,3192.9424218934287,495.0,13,13,13.882225326053282,0
36,26699545,655.0,494.34537571450466,True,2400.375867001379,305.0,8,9,12.82474854119937,0
