rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
203,107806,60.0,141.1705983813883,False,175.37476980274607,0.0,1,0,0.0,0
6,21665031,165.0,202.10940643633415,False,559.2892605489051,20.0,0,0,0.871040650633397,0
59,21665361,185.0,210.81672864090132,False,614.1453904376783,35.0,4,2,1.892588884661449,0
31,6943750656,195.0,219.6517634314064,False,669.8061096178603,40.0,3,0,0.3796158164209488,0
211,107349,195.0,211.857950235419,False,620.7050864831398,45.0,1,2,2.0174075288394984,0
280,25472672,200.0,220.24323151224388,False,673.5323585271366,45.0,4,1,1.5231112012535117,0
21,9791497,205.0,225.38312966017463,False,705.9137168591003,45.0,1,3,3.3191125536718964,0
188,25533613,215.0,229.23295163697574,False,730.167595312947,50.0,0,0,0.6972531561458104,0
102,1936062451,220.0,232.00330815914566,False,747.6208414026175,55.0,2,0,0.5436886330348294,0
187,1637789617,225.0,229.72471000697448,False,733.2656730439392,60.0,3,4,4.823413172607415,0
148,26699545,225.0,227.20803783400095,False,717.4106383542057,65.0,3,6,3.495360242594831,0
111,603756849,235.0,238.26729996539382,False,787.0839897819806,65.0,1,6,4.1232343410475245,0
290,21666011,240.0,225.46148071178234,True,706.4073284842289,85.0,2,6,4.713914475026428,0
71,108045,245.0,236.96343859377856,True,778.8696631408052,75.0,3,2,4.949511514069158,0
7,102025,250.0,235.91403083143985,True,772.2583942380707,80.0,1,1,2.0175674484599364,0
232,9849094224,250.0,236.06717756238416,True,773.22321864302,115.0,3,12,17.94725543252873,7
182,1667203491,255.0,249.61274756017121,True,858.5603096290787,80.0,1,0,2.719379921398258,0
259,9046520718,260.0,253.99234092321637,True,886.1517478162632,80.0,4,2,1.9105414715254663,0
296,108060,265.0,259.4541743122518,True,920.561298167186,80.0,0,1,1.7780711679903458,0
186,3552338823,270.0,260.44730697818494,True,926.8180339625648,85.0,5,9,3.4965213512602067,0
5,108045,270.0,239.85120744405097,True,797.062606897521,145.0,2,8,4.064546320118168,0
70,2971399444,275.0,240.75936819160611,True,802.7840196071182,105.0,4,4,4.300224227165895,0
150,25257043,285.0,263.9451406021468,True,948.8543857935244,100.0,2,7,6.7838945840991345,0
109,1616713425,290.0,272.51405187273474,True,1002.8385267982285,95.0,2,6,5.1441777680903495,0
55,25257028,300.0,283.0965228054111,True,1069.5080936740899,100.0,2,1,1.8142836744874902,0
161,3810553686,300.0,283.4906928964157,True,1071.991365247419,100.0,3,10,12.854416871139247,3
294,21590631,300.0,282.80474922838636,True,1067.6699201388335,100.0,5,1,1.307970007559049,0
81,26845543,305.0,262.75669451863877,True,941.3671754674235,165.0,4,16,15.929666921109064,3
