sim_minutes,n_riders_active,mean_stress_level,mean_congestion_index,pct_on_pavement,n_conflicts_this_step,cumulative_conflicts,deliveries_completed,pct_overdue
0.0,296,0.0,0.0,0.0,0,0,0,0.0
0.08333333333333333,296,0.0,0.24282728376374554,0.013513513513513514,8,8,0,0.0
0.16666666666666666,296,0.011904191349634968,0.24126798532944713,0.013513513513513514,11,19,0,0.0
0.25,296,0.023808382699269937,0.24502159845806026,0.013513513513513514,12,31,0,0.0
0.3333333333333333,296,0.03571257404890491,0.254230070166532,0.013513513513513514,12,43,0,0.0
0.4166666666666667,296,0.04761676539853988,0.252929227347832,0.013513513513513514,11,54,0,0.0
0.5,296,0.059520956748174855,0.24884968634968635,0.013513513513513514,10,64,0,0.0
0.5833333333333334,296,0.07142514809780982,0.2592454186204186,0.030405405405405407,21,85,0,0.0
0.6666666666666666,296,0.08332933944744479,0.26550977175977175,0.033783783783783786,24,109,0,0.0
0.75,296,0.09523353079707976,0.2741675427721939,0.033783783783783786,23,132,0,0.0
0.8333333333333334,296,0.10713772214671473,0.2753943752490264,0.033783783783783786,26,158,0,0.0
0.9166666666666666,296,0.11904191349634971,0.2762738917535429,0.033783783783783786,22,180,0,0.0
1.0,295,0.13006931354496212,0.2729769256276942,0.03728813559322034,24,204,1,0.0
1.0833333333333333,296,0.14141442566006324,0.26177763677763677,0.037162162162162164,26,230,1,0.0
1.1666666666666667,296,0.15319896113173517,0.2671242796242796,0.02364864864864865,16,246,1,0.0
1.25,296,0.1650376535206108,0.27294105106605104,0.02364864864864865,18,264,1,0.0
1.3333333333333333,296,0.17687634590948642,0.27502722502722504,0.033783783783783786,15,279,1,0.0
1.4166666666666667,296,0.1887150382983621,0.27372317997317996,0.057432432432432436,16,295,1,0.0
1.5,296,0.20055373068723772,0.27544398169398165,0.05067567567567568,12,307,1,0.0
1.5833333333333333,296,0.21239242307611333,0.2719893657393657,0.05405405405405406,20,327,1,0.0
1.6666666666666667,296,0.22423111546498897,0.28013221763221763,0.05405405405405406,17,344,1,0.0
1.75,296,0.2360698078538646,0.2826048576048576,0.0472972972972973,20,364,1,0.0
1.8333333333333333,296,0.24790850024274022,0.2919711200961201,0.0472972972972973,20,384,1,0.0
1.9166666666666667,296,0.25974719263161583,0.27778523091023094,0.0472972972972973,19,403,1,0.0
2.0,296,0.2715858850204915,0.2887192574692575,0.0472972972972973,17,420,1,0.0
2.0833333333333335,296,0.28342457740936716,0.2915360727860728,0.060810810810810814,27,447,1,0.0
2.1666666666666665,296,0.2952632697982428,0.28704847142347145,0.037162162162162164,11,458,1,0.0
2.25,296,0.30710196218711844,0.2878567941067941,0.04054054054054054,11,469,1,0.0
2.3333333333333335,296,0.318940654575994,0.28736807486807486,0.04054054054054054,12,481,1,0.0
2.4166666666666665,296,0.33077934696486966,0.28046783359283356,0.04054054054054054,8,489,1,0.0
2.5,296,0.3426180393537453,0.2817162192162192,0.04054054054054054,13,502,1,0.0
2.5833333333333335,296,0.35445673174262093,0.2817466317466318,0.04391891891891892,10,512,1,0.0
2.6666666666666665,296,0.36629542413149657,0.2652714687197446,0.0472972972972973,14,526,1,0.0
2.75,295,0.3767323662802361,0.2585112348525557,0.03389830508474576,14,540,2,0.0
2.8333333333333335,296,0.38721473622840985,0.26755681475509063,0.07432432432432433,25,565,2,0.0
2.9166666666666665,296,0.3989698506572601,0.27065242410069995,0.10472972972972973,28,593,2,0.0
3.0,296,0.41076281031416234,0.27955538300365884,0.10135135135135136,25,618,2,0.0
3.0833333333333335,295,0.4210938499182334,0.28469289655730334,0.11186440677966102,24,642,3,0.0
3.1666666666666665,296,0.431384069261452,0.29662398412398416,0.12837837837837837,17,659,3,0.0
3.25,294,0.4401185386763743,0.29427663228683637,0.12244897959183673,23,682,5,0.0
3.3333333333333335,295,0.4472704100614694,0.2932084582084582,0.11186440677966102,22,704,6,0.0
3.4166666666666665,295,0.45583049588438534,0.284714908443722,0.11864406779661017,17,721,7,0.0
3.5,296,0.46582823946611795,0.2818448912198912,0.12837837837837837,29,750,7,0.0
3.5833333333333335,295,0.4759031338052946,0.28490829321337796,0.17288135593220338,31,781,8,0.0
3.6666666666666665,295,0.48439589556747836,0.28742886148204677,0.13898305084745763,21,802,9,0.0
3.75,294,0.4910930946632303,0.304355773048595,0.17687074829931973,29,831,11,0.0
3.8333333333333335,296,0.49919647995201477,0.3012214150145185,0.19256756756756757,31,862,11,0.0
3.9166666666666665,295,0.5090402724468532,0.29488806050758126,0.20677966101694914,30,892,12,0.0033783783783783786
