sim_minutes,n_riders_active,mean_stress_level,mean_congestion_index,pct_on_pavement,n_conflicts_this_step,cumulative_conflicts,deliveries_completed,pct_overdue
0.0,296,0.0,0.0,0.0,0,0,0,0.0
0.08333333333333333,296,0.0,0.26335881226618996,0.02027027027027027,3,3,0,0.0
0.16666666666666666,295,0.010154392577640947,0.2710934409293182,0.020338983050847456,6,9,1,0.0
0.25,296,0.020240174394622158,0.2637270813844591,0.02027027027027027,7,16,1,0.0
0.3333333333333333,296,0.03036026159193324,0.27741867611053656,0.05067567567567568,19,35,1,0.0
0.4166666666666667,296,0.040510321187351435,0.27116474798160844,0.033783783783783786,10,45,1,0.0
0.5,296,0.05066038078276962,0.28341416466416464,0.0472972972972973,15,60,1,0.0
0.5833333333333334,296,0.06081044037818782,0.2805478586728587,0.05405405405405406,24,84,1,0.0
0.6666666666666666,295,0.0704622981900093,0.29571185548126816,0.08813559322033898,32,116,2,0.0
0.75,296,0.08026913089668972,0.2962109460655972,0.09121621621621621,36,152,2,0.0
0.8333333333333334,296,0.0903140119080661,0.28128916744988175,0.06756756756756757,21,173,2,0.0
0.9166666666666666,295,0.09980929335593441,0.27661912341089095,0.06779661016949153,22,195,3,0.0
1.0,296,0.10949126354975992,0.27813267545410403,0.06756756756756757,21,216,3,0.0
1.0833333333333333,296,0.11951042730222038,0.2761659766124052,0.0472972972972973,20,236,3,0.0
1.1666666666666667,296,0.12954587374026075,0.28264542193113623,0.06418918918918919,23,259,3,0.0
1.25,296,0.1395813201783011,0.2785042941292941,0.04054054054054054,16,275,3,0.0
1.3333333333333333,296,0.1496167666163415,0.2977432196182196,0.0945945945945946,18,293,3,0.0
1.4166666666666667,296,0.15965221305438185,0.30192320817320817,0.0945945945945946,19,312,3,0.0
1.5,295,0.16881783036313863,0.3077047340606663,0.09491525423728814,21,333,4,0.0
1.5833333333333333,296,0.178198231020415,0.29153519153519153,0.07432432432432433,21,354,4,0.0
1.6666666666666667,296,0.18814896218567492,0.30150654525654524,0.0777027027027027,20,374,4,0.0
1.75,295,0.19717915051060392,0.30912016420490995,0.0847457627118644,16,390,5,0.0
1.8333333333333333,294,0.2044110578941268,0.30119590349182185,0.08503401360544217,15,405,7,0.0
1.9166666666666667,295,0.21179696095902006,0.30100909448367075,0.08813559322033898,24,429,8,0.0
2.0,296,0.2207741943963028,0.3101375257625258,0.08783783783783784,23,452,8,0.0
2.0833333333333335,296,0.23052430703862936,0.29455255705255706,0.0472972972972973,15,467,8,0.0
2.1666666666666665,295,0.23931283889182214,0.2848388279313536,0.05084745762711865,15,482,9,0.0
2.25,296,0.24820562393271617,0.27970829292550603,0.06418918918918919,17,499,9,0.0
2.3333333333333335,295,0.2569237749972655,0.2865327704310755,0.06440677966101695,19,518,10,0.0
2.4166666666666665,296,0.2657245478160427,0.292096763971764,0.06756756756756757,17,535,10,0.0
2.5,295,0.2744124510145933,0.3056091554396639,0.08135593220338982,16,551,11,0.0
2.5833333333333335,296,0.28314677514349323,0.292159842877056,0.08108108108108109,16,567,11,0.0
2.6666666666666665,295,0.2917724032013314,0.26992436386434715,0.06440677966101695,8,575,12,0.0
2.75,294,0.2983765453598276,0.27147836488753185,0.06462585034013606,12,587,14,0.0
2.8333333333333335,295,0.30483447021108834,0.2626838012673364,0.061016949152542375,13,600,15,0.0
2.9166666666666665,296,0.31327595018734433,0.27568183237826094,0.060810810810810814,12,612,15,0.0
3.0,293,0.3197068452242076,0.27950095843806233,0.06143344709897611,9,621,18,0.0
3.0833333333333335,292,0.3218470562609411,0.2835201314775679,0.05136986301369863,13,634,22,0.0
3.1666666666666665,296,0.3266926779205396,0.29312090874590874,0.05067567567567568,12,646,22,0.0
3.25,296,0.3360194775718038,0.2831928811083701,0.05405405405405406,10,656,22,0.0
3.3333333333333335,295,0.3443147502580277,0.30562626116180264,0.0847457627118644,30,686,23,0.0
