sim_minutes,n_riders_active,mean_stress_level,mean_congestion_index,pct_on_pavement,n_conflicts_this_step,cumulative_conflicts,deliveries_completed,pct_overdue
0.0,296,0.0,0.0,0.0,0,0,0,0.0
0.08333333333333333,296,0.0,0.2592047456121233,0.0033783783783783786,0,0,0,0.0
0.16666666666666666,295,0.01218527109316914,0.2589410453023463,0.003389830508474576,1,1,1,0.0
0.25,296,0.02428820927354659,0.26560843951581725,0.0033783783783783786,5,6,1,0.0
0.3333333333333333,296,0.03643231391031989,0.2717485644059421,0.016891891891891893,6,12,1,0.0
0.4166666666666667,296,0.0486105258457788,0.27280270274456325,0.016891891891891893,9,21,1,0.0
0.5,296,0.06078873778123773,0.2687431361849966,0.02702702702702703,9,30,1,0.0
0.5833333333333334,296,0.07296694971669665,0.26556541244041243,0.016891891891891893,14,44,1,0.0
0.6666666666666666,296,0.08514516165215556,0.27438865563865567,0.030405405405405407,10,54,1,0.0
0.75,296,0.09732337358761449,0.27621303856768975,0.04054054054054054,16,70,1,0.0
0.8333333333333334,295,0.10873299802496565,0.28227095551494447,0.04406779661016949,18,88,2,0.0
0.9166666666666666,295,0.12082584988884425,0.2846999389608771,0.0711864406779661,26,114,2,0.0
1.0,296,0.13246965208463934,0.281897508537874,0.05067567567567568,22,136,2,0.0
1.0833333333333333,296,0.14452164971924808,0.27560057113628544,0.05067567567567568,14,150,2,0.0
1.1666666666666667,295,0.1556423270180018,0.2698755844639622,0.05084745762711865,16,166,3,0.0
1.25,296,0.16708908835320252,0.2754726303833447,0.0472972972972973,17,183,3,0.0
1.3333333333333333,296,0.1790616683607614,0.276262943673658,0.0472972972972973,11,194,3,0.0
1.4166666666666667,296,0.19106275804391515,0.2720646832253975,0.037162162162162164,16,210,3,0.0
1.5,296,0.2030638477270689,0.27487632487632485,0.02702702702702703,13,223,3,0.0
1.5833333333333333,296,0.21506493741022265,0.2933830902580903,0.05067567567567568,19,242,3,0.0
1.6666666666666667,296,0.22706602709337637,0.2956481112731113,0.060810810810810814,20,262,3,0.0
1.75,295,0.2378374551458332,0.30362897930694543,0.07796610169491526,22,284,4,0.0
1.8333333333333333,296,0.24893338158561726,0.301892205017205,0.08783783783783784,17,301,4,0.0
1.9166666666666667,296,0.26083281294143446,0.3053227646977647,0.08108108108108109,15,316,4,0.0
2.0,296,0.27275898838590695,0.28939440814440814,0.06418918918918919,14,330,4,0.0
2.0833333333333335,295,0.2833220447436494,0.2834124538361827,0.04745762711864407,13,343,5,0.0
2.1666666666666665,296,0.2941943724448416,0.28746330621330624,0.0472972972972973,16,359,5,0.0
2.25,294,0.30305294356438284,0.2847891148911557,0.02040816326530612,12,371,7,0.0
2.3333333333333335,295,0.3112492942975307,0.2785177440262186,0.023728813559322035,7,378,8,0.0
2.4166666666666665,296,0.3217762242543635,0.27877507252507255,0.02702702702702703,11,389,8,0.0
2.5,296,0.3334498007623177,0.3005580005580006,0.06756756756756757,22,411,8,0.0
2.5833333333333335,295,0.34376680761517914,0.29576805492059727,0.06779661016949153,19,430,9,0.0
